,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
38,NVDA.MX,NVIDIA Corporation,"9,199.99",+167.99,+1.86%,310,"2,974",5.523T,"1,719.95"
39,INTC.MX,Intel Corporation,"1,330.00",-3.00,-0.23%,749,"2,245",5.5T,257.85
40,ADBE.MX,Adobe Inc.,"10,222.00",0.00,0.00%,3,694,4.813T,"1,348.73"
41,8035.T,Tokyo Electron Limited,"29,810.00",-130.00,-0.43%,1.481M,1.4M,4.636T,25.61
42,034220.KS,"LG Display Co., Ltd.","12,250.00",+50.00,+0.41%,2.329M,2.674M,4.383T,N/A
43,CSCO.MX,"Cisco Systems, Inc.","1,057.67",+18.67,+1.80%,92,"8,005",4.379T,419.38
44,6981.T,"Murata Manufacturing Co., Ltd.","6,553.00",+43.00,+0.66%,2.442M,2.344M,4.193T,22.91
45,011070.KS,"LG Innotek Co., Ltd.","173,500.00","-2,000.00",-1.14%,"184,097","244,534",4.106T,N/A
46,CRM.MX,"salesforce.com, inc.","4,500.00",+4.96,+0.11%,3,"3,244",3.955T,N/A
47,ORCL.MX,Oracle Corporation,"1,282.00",0.00,0.00%,0,"1,036",3.858T,416.23
48,MTDL.JK,P.T. Metrodata Electronics Tbk,"1,400.00",+5.00,+0.36%,1.653M,"693,577",3.438T,9.43
49,INFY.BO,Infosys Limited,774.60,-19.80,-2.49%,"212,793","382,820",3.284T,"1,416.09"
50,INFY.NS,Infosys Limited,774.70,-19.45,-2.45%,8.475M,10.081M,3.285T,"1,416.27"
51,ACNN.MX,Accenture plc,"4,908.00",0.00,0.00%,0,13,3.131T,642.24
52,012510.KS,"Douzone Bizon Co., Ltd.","104,000.00","-2,500.00",-2.35%,"88,290","272,223",3.021T,N/A
53,AVGO.MX,Broadcom Inc.,"7,175.00",0.00,0.00%,0,98,2.864T,"1,288.15"
54,263750.KQ,Pearl Abyss Corp.,"217,400.00","-1,300.00",-0.59%,"47,483",N/A,2.831T,N/A
55,SHOPN.MX,Shopify Inc.,"23,225.71",+191.34,+0.83%,461,389,2.649T,N/A
56,6702.T,Fujitsu Limited,"12,980.00",-50.00,-0.38%,"897,400","907,695",2.599T,16.41
57,032500.KQ,Kmw Inc.,"64,100.00",+300.00,+0.47%,"794,904","276,754",2.474T,N/A
58,IBM.MX,International Business Machines Corporation,"2,687.00",0.00,0.00%,3,"2,023",2.331T,266.15
59,QCOM.MX,QUALCOMM Incorporated,"2,115.01",+10.01,+0.48%,29,"1,048",2.325T,620.97
60,6752.T,Panasonic Corporation,956.30,-20.50,-2.10%,6.183M,8.209M,2.231T,9.89
61,7751.T,Canon Inc.,"2,085.00",-40.50,-1.91%,4.676M,4.767M,2.18T,19.19
62,6971.T,Kyocera Corporation,"5,755.00",-80.00,-1.37%,1.177M,1.177M,2.086T,19.35
63,SNEN.MX,Sony Corporation,"1,578.92",0.00,0.00%,5,338,1.904T,331.92
64,FIS.MX,"Fidelity National Information Services, Inc.","3,076.99",0.00,0.00%,0,263,1.883T,"9,893.86"
65,058470.KQ,LEENO Industrial Inc.,"113,900.00","-1,600.00",-1.39%,"36,303","63,113",1.8T,N/A
66,NOWW.MX,"ServiceNow, Inc.","9,400.00",0.00,0.00%,0,180,1.753T,"2,800.95"
67,ATIC.JK,PT Anabatic Technologies Tbk,755.00,-55.00,-6.79%,100,703,1.748T,N/A
68,4307.T,"Nomura Research Institute, Ltd.","2,921.00",-38.00,-1.28%,1.306M,1.352M,1.742T,26.78
69,4684.T,"OBIC Co.,Ltd.","19,400.00",+130.00,+0.67%,"207,800","248,009",1.726T,49.17
70,4716.T,Oracle Corporation Japan,"13,290.00",-130.00,-0.97%,"186,500","182,598",1.701T,35.71
71,HPQ.BA,HP Inc.,"1,840.00",-12.50,-0.67%,37,228,1.671T,901.08
72,240810.KQ,"Wonik Ips Co., Ltd","34,300.00",-500.00,-1.44%,"375,909","269,686",1.683T,N/A
73,AAPL,Apple Inc.,378.16,+5.47,+1.47%,11.862M,35.858M,1.639T,29.71
74,9613.T,NTT DATA Corporation,"1,171.00",0.00,0.00%,3.412M,3.855M,1.642T,21.85
75,AAPL.SN,Apple Inc.,373.09,-2.46,-0.66%,44,100,1.605T,29.31
76,078340.KQ,Com2uS Corporation,"128,800.00","-3,000.00",-2.28%,"116,735","140,851",1.602T,N/A
77,MSF.BR,Microsoft Corporation,211.25,-4.60,-2.13%,77,310,1.546T,35.20
78,MSFT,Microsoft Corporation,209.55,+1.30,+0.62%,11.09M,36.879M,1.589T,34.91
79,MSFT.SN,Microsoft Corporation,210.00,0.00,0.00%,60,104,1.579T,34.99
80,HCLTECH.NS,HCL Technologies Limited,574.90,-17.15,-2.90%,4.624M,4.937M,1.56T,"1,008.60"
81,HCLTECH.BO,HCL Technologies Limited,574.65,-17.25,-2.91%,"124,423","142,522",1.56T,"1,008.16"
82,6645.T,OMRON Corporation,"7,330.00",-30.00,-0.41%,"688,500","878,239",1.484T,20.07
83,FISV.MX,"Fiserv, Inc.","2,223.00",0.00,0.00%,0,273,1.447T,"1,243.98"
84,APC.F,Apple Inc.,334.50,+0.85,+0.25%,"3,332","5,974",1.432T,26.28
85,APC.DE,Apple Inc.,334.50,+0.85,+0.25%,"20,222","35,937",1.43T,26.28
86,AAPL.VI,Apple Inc.,332.65,-1.60,-0.48%,16,145,1.421T,26.14
87,6701.T,NEC Corporation,"5,570.00",+80.00,+1.46%,2.225M,1.682M,1.446T,14.47
88,MSFT.VI,Microsoft Corporation,186.30,-2.80,-1.48%,219,292,1.376T,31.04
89,MSF.F,Microsoft Corporation,185.94,-1.82,-0.97%,"3,217","8,213",1.383T,30.98
90,MSF.DE,Microsoft Corporation,185.64,-3.16,-1.67%,"28,599","60,172",1.373T,30.93
91,AMD.MX,"Advanced Micro Devices, Inc.","1,201.00",-8.67,-0.72%,"1,118","10,772",1.374T,"2,819.25"
92,VMW.MX,"VMware, Inc.","3,535.00",0.00,0.00%,0,N/A,1.362T,233.41
93,6857.T,Advantest Corporation,"6,820.00",+10.00,+0.15%,2.999M,2.758M,1.353T,25.36
94,6762.T,TDK Corporation,"10,490.00",-40.00,-0.38%,"792,100",1.029M,1.325T,22.98
95,AMAT.MX,"Applied Materials, Inc.","1,424.82",0.00,0.00%,0,"4,260",1.272T,454.34
96,UBER.MX,"Uber Technologies, Inc.",762.00,+14.00,+1.87%,"1,887",N/A,1.294T,N/A
97,ITLC34.SA,Intel Corporation,314.12,0.00,0.00%,0,"4,164",1.323T,60.90
98,098460.KQ,Koh Young Technology Inc.,"99,100.00","-2,800.00",-2.75%,"62,563","125,994",1.3T,N/A
99,NVDC34.SA,NVIDIA Corporation,536.50,0.00,0.00%,0,"2,394",1.301T,401.20
0,SQ.MX,"Square, Inc.","2,971.00",+108.39,+3.79%,100,N/A,1.279T,"4,494.71"
1,039030.KQ,"EO Technics Co., Ltd.","103,600.00","-1,700.00",-1.61%,"131,974","86,725",1.276T,N/A
2,WIPRO.NS,Wipro Limited,223.10,-1.80,-0.80%,7.076M,7.764M,1.269T,13.42
3,WIPRO.BO,Wipro Limited,223.00,-1.75,-0.78%,"551,917","372,333",1.269T,13.42
4,MU.MX,"Micron Technology, Inc.","1,130.00",+7.44,+0.66%,"25,608","21,749",1.226T,567.55
5,000990.KS,"DB Hitek Co., Ltd.","29,200.00",-200.00,-0.68%,"548,098",1.216M,1.265T,N/A
6,2317.TW,"Hon Hai Precision Industry Co., Ltd.",87.00,0.00,0.00%,36.85M,38.389M,1.206T,12.47
7,ADSK.MX,"Autodesk, Inc.","5,479.21",0.00,0.00%,0,255,1.169T,"4,017.02"
8,056190.KQ,SFA Engineering Corporation,"33,400.00",-50.00,-0.15%,"128,926","308,572",1.167T,N/A
9,ADBE34.SA,Adobe Inc.,487.11,0.00,0.00%,0,805,1.155T,321.36
10,DIVA.JK,PT Distribusi Voucher Nusantara Tbk,"1,600.00",+40.00,+2.56%,1.447M,1.176M,1.143T,14.28
11,MLPT.JK,PT Multipolar Technology Tbk,590.00,+5.00,+0.85%,"322,600","878,227",1.106T,7.33
12,4768.T,Otsuka Corporation,"5,760.00",-190.00,-3.19%,"430,800","505,565",1.092T,24.63
13,000995.KS,"DB Hitek Co., Ltd.","75,400.00",0.00,0.00%,"5,003","6,924",1.082T,N/A
14,064760.KQ,"Tokai Carbon Korea Co., Ltd.","92,400.00",+300.00,+0.33%,"37,862","67,720",1.079T,N/A
15,2454.TW,MediaTek Inc.,661.00,+43.00,+6.96%,21.665M,10.47M,1.05T,41.24
16,CSCO34.SA,"Cisco Systems, Inc.",248.00,0.00,0.00%,0,933,1.032T,98.33
17,336370.KS,"Doosan Solus Co., Ltd.","33,600.00",0.00,0.00%,"471,501",1.666M,1.028T,N/A
18,6723.T,Renesas Electronics Corporation,598.00,-9.00,-1.48%,6.402M,10.298M,1.025T,141.84
19,ADI.MX,"Analog Devices, Inc.","2,754.00",0.00,0.00%,0,244,1.009T,920.76
20,6920.T,Lasertec Corporation,"11,140.00",-60.00,-0.54%,2.195M,2.211M,1.005T,126.51
21,085660.KQ,"CHA Biotech Co., Ltd.","19,000.00",-650.00,-3.31%,"848,885",2.201M,997.131B,N/A
22,6146.T,Disco Corporation,"27,610.00",+10.00,+0.04%,"208,900","214,109",994.117B,36.06
23,4739.T,ITOCHU Techno-Solutions Corporation,"4,135.00",+15.00,+0.36%,"628,600","603,264",955.326B,33.58
24,SSFO34.SA,"salesforce.com, inc.",532.65,0.00,0.00%,0,"2,067",947.915B,N/A
25,ORCL34.SA,Oracle Corporation,304.79,0.00,0.00%,0,308,925.727B,98.96
26,082270.KQ,"GemVax&KAEL Co.,Ltd","26,150.00","+3,150.00",+13.70%,3.693M,"449,068",932.828B,N/A
27,069080.KQ,Webzen Inc.,"29,600.00",+400.00,+1.37%,1.014M,"559,305",926.868B,N/A
28,218410.KQ,RFHIC Corporation,"39,400.00","+1,000.00",+2.60%,1.053M,"121,940",923.65B,N/A
29,PTSN.JK,PT Sat Nusapersada Tbk,188.00,+1.00,+0.53%,1.071M,6.368M,899.187B,"187,999.98"
30,DELLC.MX,Dell Technologies Inc.,"1,250.00",0.00,0.00%,0,"2,059",875.859B,214.22
31,023590.KS,"Daou Tech, Inc.","20,650.00",-50.00,-0.24%,"207,082","667,364",893.455B,N/A
32,3769.T,"GMO Payment Gateway, Inc.","11,770.00",-140.00,-1.18%,"362,200","508,664",865.821B,145.27
33,4704.T,Trend Micro Incorporated,"6,140.00",-20.00,-0.32%,"709,400","694,242",854.418B,28.62
34,7701.T,Shimadzu Corporation,"2,898.00",-31.00,-1.06%,"498,600",1.363M,853.652B,26.87
35,067630.KQ,"HLB Life Science Co., Ltd.","18,000.00",-400.00,-2.17%,"362,321",2.868M,843.161B,N/A
36,213420.KQ,"DukSan Neolux Co.,Ltd","34,750.00",-300.00,-0.86%,"128,395","397,259",834.156B,N/A
37,046890.KQ,"Seoul Semiconductor Co., Ltd.","14,300.00",+350.00,+2.51%,"846,606",2.702M,833.767B,N/A
38,066970.KQ,"L&F Co., Ltd.","39,200.00",+450.00,+1.16%,1.21M,"347,866",823.984B,N/A
39,DOCU.MX,"DocuSign, Inc.","4,468.00",0.00,0.00%,1,598,810.272B,N/A
40,307950.KS,Hyundai Autoever Corporation,"37,600.00",+300.00,+0.80%,"9,980","43,358",789.6B,N/A
41,6479.T,MinebeaMitsumi Inc.,"1,917.00",-52.00,-2.64%,1.977M,1.579M,782.91B,17.64
42,101490.KQ,S&S TECH Corporation,"39,050.00","+1,400.00",+3.72%,"498,447","133,020",746.409B,N/A
43,6965.T,Hamamatsu Photonics K.K.,"4,810.00",-60.00,-1.23%,"408,700","342,675",744.651B,41.27
44,HDIT.JK,PT Hensel Davest Indonesia Tbk,488.00,-27.00,-5.24%,900,"3,383",744.044B,50.59
45,00806K.KS,"Daeduck Co.,Ltd.","5,990.00",-10.00,-0.17%,"3,968","51,202",743.736B,N/A
46,284740.KS,"CUCKOO Homesys Co., Ltd","33,150.00",-400.00,-1.19%,"46,918","52,778",743.303B,N/A
47,CASH.JK,PT Cashlez Worldwide Indonesia Tbk,520.00,+15.00,+2.97%,6.709M,5.595M,742.56B,N/A
48,067160.KQ,"AfreecaTV Co., Ltd.","68,500.00","+1,000.00",+1.48%,"184,518","256,188",740.786B,N/A
49,ACNB34.SA,Accenture plc,"1,147.54",0.00,0.00%,0,170,738.359B,150.16
50,108320.KQ,"Silicon Works Co., Ltd.","44,600.00",-250.00,-0.56%,"141,641","87,088",725.388B,N/A
51,SGE.L,The Sage Group plc,663.80,-5.80,-0.87%,"446,341",3.528M,7.241B,21.69
52,KLAC.MX,KLA Corporation,"4,430.00",-6.25,-0.14%,0,N/A,700.724B,690.35
53,036540.KQ,"SFA Semicon Co., Ltd.","5,010.00",-30.00,-0.60%,1.117M,1.638M,703.384B,N/A
54,SPLK.MX,Splunk Inc.,"4,428.06",+1.76,+0.04%,0,N/A,689.449B,N/A
55,086520.KQ,"Ecopro Co., Ltd.","31,550.00",+350.00,+1.12%,"366,715","660,931",696.946B,N/A
56,178320.KQ,"Seojin System Co., Ltd","38,500.00","+4,800.00",+14.24%,4.75M,N/A,696.877B,N/A
57,108230.KQ,"TOPTEC Co., Ltd","18,800.00",+250.00,+1.35%,"851,266","355,725",690.802B,N/A
58,AVGO34.SA,Broadcom Inc.,340.00,+0.07,+0.02%,290,"2,480",674.795B,305.21
59,IFXN.MX,Infineon Technologies AG,536.85,0.00,0.00%,0,245,668.126B,484.52
60,SNPS.MX,"Synopsys, Inc.","4,495.00",0.00,0.00%,0,N/A,665.395B,"1,463.69"
61,112040.KQ,"Wemade Co.,Ltd.","40,200.00",+50.00,+0.12%,"294,251","291,000",659.26B,N/A
62,033640.KQ,Nepes Corporation,"29,100.00",+300.00,+1.04%,"245,335","282,135",659.15B,N/A
63,088800.KQ,Ace Technologies Corp.,"17,050.00","+1,750.00",+11.44%,7.322M,1.641M,656.558B,N/A
64,AVV.L,AVEVA Group plc,"4,062.00",-35.00,-0.85%,"54,331","264,131",6.561B,94.25
65,022100.KQ,Posco ICT Company Ltd.,"4,295.00",-20.00,-0.46%,"270,899",1.817M,651.981B,N/A
66,6963.T,"ROHM Co., Ltd.","7,100.00",-100.00,-1.39%,"446,200","579,734",647.026B,28.99
67,084370.KQ,"Eugene Technology Co.,Ltd.","28,950.00",+50.00,+0.17%,"188,739","157,296",644.789B,N/A
68,035600.KQ,"Kginicis Co.,Ltd","23,300.00",-700.00,-2.92%,"437,284","475,964",643.511B,N/A
69,GLNT.BA,Globant S.A.,"8,750.00",+209.50,+2.45%,602,N/A,642.89B,"5,997.26"
70,TEXA34.SA,Texas Instruments Incorporated,695.44,0.00,0.00%,0,"1,738",632.298B,133.28
71,MCHP.MX,Microchip Technology Incorporated,"2,412.00",0.00,0.00%,0,85,590.728B,"1,081.61"
72,CDNS.MX,"Cadence Design Systems, Inc.","2,208.00",0.00,0.00%,0,N/A,615.712B,623.38
73,6753.T,Sharp Corporation,"1,150.00",-49.00,-4.09%,2.273M,2.083M,611.918B,29.23
74,115450.KQ,"G-treeBNT Co., Ltd.","25,250.00",-50.00,-0.20%,"209,860","470,228",611.08B,N/A
75,095660.KQ,NEOWIZ,"28,400.00",+50.00,+0.18%,"264,047","802,081",601.072B,N/A
76,3008.TW,"LARGAN Precision Co.,Ltd","4,355.00",-50.00,-1.14%,"826,000","731,136",584.18B,19.70
77,OKTA.MX,"Okta, Inc.","4,715.88",0.00,0.00%,0,N/A,576.889B,N/A
78,RNG.MX,"RingCentral, Inc.","6,534.18",0.00,0.00%,0,N/A,562.765B,N/A
79,NOKIA.PR,Nokia Corporation,100.30,-5.06,-4.80%,"2,600","1,340",571.312B,N/A
80,090460.KQ,"BH Co., Ltd.","19,300.00",-300.00,-1.53%,"448,598",1.707M,567.617B,N/A
81,001820.KS,"SAMWHA CAPACITOR Co.,LTD","55,300.00",+100.00,+0.18%,"97,938","230,379",567.433B,N/A
82,3626.T,TIS Inc.,"2,258.00",-16.00,-0.70%,"661,200",1.451M,565.918B,6.45
83,AVST.L,Avast Plc,550.00,+6.50,+1.20%,2.051M,2.95M,5.637B,22.92
84,TECHM.BO,Tech Mahindra Limited,583.85,-2.75,-0.47%,"78,584","178,362",564.103B,12.73
85,097520.KQ,"MCNEX Co., Ltd","32,000.00",+150.00,+0.47%,"326,732","198,707",564.077B,N/A
86,TECHM.NS,Tech Mahindra Limited,583.45,-3.40,-0.58%,3.391M,4.603M,563.476B,12.73
87,QCOM34.SA,QUALCOMM Incorporated,498.62,0.00,0.00%,0,390,555.288B,146.39
88,192650.KS,"DREAMTECH Co., Ltd.","9,050.00",+120.00,+1.34%,"926,590",4.169M,559.017B,N/A
89,XLNX.MX,"Xilinx, Inc.","2,254.00",0.00,0.00%,0,621,538.508B,724.76
90,078070.KQ,Ubiquoss Holdings Inc.,"34,200.00","+1,200.00",+3.64%,"221,940",N/A,548.226B,N/A
91,HPQ.MX,HP Inc.,378.00,0.00,0.00%,1,"7,704",530.973B,185.11
92,NOKN.MX,Nokia Corporation,95.00,-3.12,-3.18%,655,"14,636",549.589B,N/A
93,9719.T,SCSK Corporation,"5,180.00",-90.00,-1.71%,"238,800","407,420",537.85B,17.24
94,032620.KQ,"UBcare. Co., Ltd.","10,550.00",+200.00,+1.93%,1.535M,"394,952",536.963B,N/A
95,042000.KQ,Cafe24 Corp.,"56,500.00",+600.00,+1.07%,"144,977",N/A,532.829B,N/A
96,026890.KS,"Digital Power Communications Co.,Ltd.","14,300.00",-50.00,-0.35%,18.069M,9.609M,532.327B,N/A
97,CRWD.MX,"CrowdStrike Holdings, Inc.","2,449.00",+53.30,+2.22%,4,N/A,524.662B,N/A
98,286940.KS,Lotte Data Communication Company,"34,950.00",-50.00,-0.14%,"26,486","72,036",528.773B,N/A
99,036810.KQ,Fine Semitech Corp.,"28,950.00",+150.00,+0.52%,"568,458","295,049",528.016B,N/A
0,078600.KQ,"Daejoo Electronic Materials Co., Ltd.","37,500.00",+750.00,+2.04%,"441,586","480,178",522.709B,N/A
1,SONDA.SN,Sonda S.A.,592.00,-6.00,-1.00%,"31,042","162,320",515.666B,19.56
2,032190.KQ,Daou Data Corp.,"14,000.00",+150.00,+1.08%,"478,703","763,225",513.437B,N/A
3,FTNT.MX,"Fortinet, Inc.","3,175.00",0.00,0.00%,0,N/A,497.948B,"1,491.31"
4,192400.KS,"Cuckoo Holdings Co., Ltd.","80,500.00","-1,200.00",-1.47%,"3,242","6,079",500.362B,N/A
5,4686.T,JustSystems Corporation,"7,720.00",+220.00,+2.93%,"370,200","309,062",495.81B,53.39
6,TTD.MX,"The Trade Desk, Inc.","10,439.90",+153.38,+1.49%,980,N/A,470.426B,"4,087.67"
7,GLVA.JK,PT Galva Technologies Tbk,326.00,0.00,0.00%,"64,200","970,569",489B,11.30
8,166090.KQ,Hana Materials Inc.,"24,650.00","+1,800.00",+7.88%,"949,648","125,333",483.823B,N/A
9,3436.T,Sumco Corporation,"1,655.00",+12.00,+0.73%,5.011M,7.187M,478.409B,17.04
10,GLW.MX,Corning Incorporated,604.00,0.00,0.00%,0,"2,364",450.085B,"1,740.63"
11,091700.KQ,"Partron Co., Ltd.","9,060.00",+10.00,+0.11%,"391,086","706,894",474.802B,N/A
12,2308.TW,"Delta Electronics, Inc.",179.50,+4.50,+2.57%,9.765M,8.232M,466.258B,21.50
13,053800.KQ,"AhnLab, Inc.","53,200.00",+900.00,+1.72%,"90,271","153,830",460.934B,N/A
14,041140.KQ,"Nexon GT Co., Ltd.","12,950.00",-200.00,-1.52%,1.384M,"852,167",456.544B,N/A
15,5947.T,Rinnai Corporation,"8,860.00",-110.00,-1.23%,"134,500","139,045",455.4B,21.12
16,281820.KS,"KCTech Co., Ltd.","22,800.00",-550.00,-2.36%,"150,171","203,388",452.229B,N/A
17,6952.T,"Casio Computer Co.,Ltd.","1,850.00",+1.00,+0.05%,"991,700",1.249M,448.751B,25.61
18,200230.KQ,TELCON RF PHARMACEUTICAL. Inc.,"5,420.00",-280.00,-4.91%,5.83M,2.716M,448.431B,N/A
19,000333.SZ,"Midea Group Co., Ltd.",63.98,-0.40,-0.62%,28.482M,24.025M,448.294B,19.19
20,F1NI34.SA,"Fidelity National Information Services, Inc.",183.00,-1.98,-1.07%,250,863,446.968B,588.42
21,060720.KQ,"KHVATEC Co., Ltd.","22,800.00",-200.00,-0.87%,"300,163","184,652",447.553B,N/A
22,4733.T,"OBIC Business Consultants Co., Ltd.","5,900.00",+10.00,+0.17%,"87,200","84,225",443.485B,44.54
23,INTU34.SA,Intuit Inc.,416.73,+0.49,+0.12%,0,129,430.186B,328.78
24,095610.KQ,"TES Co., Ltd","22,400.00",+250.00,+1.13%,"236,259","237,253",442.754B,N/A
25,4062.T,"Ibiden Co.,Ltd.","3,155.00",-5.00,-0.16%,"777,200",1.173M,440.867B,38.91
26,215000.KQ,"GOLFZON CO., LTD.","70,000.00",0.00,0.00%,"17,117",0,439.073B,N/A
27,COUP.MX,Coupa Software Incorporated,"6,549.00",0.00,0.00%,0,N/A,434.888B,N/A
28,6806.T,"Hirose Electric Co.,Ltd.","11,840.00",-100.00,-0.84%,"82,800","102,510",426.966B,28.17
29,230240.KQ,"HFR, Inc.","35,600.00","+1,900.00",+5.64%,"587,267","4,037",426.559B,N/A
30,KEYS.MX,"Keysight Technologies, Inc.","2,274.16",0.00,0.00%,0,N/A,417.122B,737.88
31,6976.T,"Taiyo Yuden Co., Ltd.","3,395.00",+55.00,+1.65%,1.637M,2.51M,426.083B,23.80
32,353200.KS,"Daeduck Electronics Co., Ltd.","8,550.00",-150.00,-1.72%,"643,876",1.161M,422.514B,N/A
33,042700.KS,"HANMI Semiconductor Co., Ltd.","8,370.00",+450.00,+5.68%,1.194M,"418,327",418.99B,N/A
34,6724.T,Seiko Epson Corporation,"1,207.00",-17.00,-1.39%,1.722M,2.163M,417.539B,54.25
35,089980.KQ,"Sang-A Frontec Co.,Ltd.","28,400.00",-300.00,-1.05%,"471,035","371,225",414.674B,N/A
36,PAYC.MX,"Paycom Software, Inc.","7,137.32",0.00,0.00%,0,635,410.261B,"2,123.57"
37,151910.KQ,"Nanos Co., Ltd.","3,750.00",-10.00,-0.27%,"54,256","898,357",408.802B,N/A
38,002475.SZ,"Luxshare Precision Industry Co., Ltd.",55.80,+1.10,+2.01%,91.416M,66.459M,389.7B,78.48
39,KCE-R.BK,KCE Electronics Public Company Limited,23.40,+0.30,+1.30%,38.522M,N/A,368.571B,6.30
40,272290.KQ,"INNOX Advanced Materials Co.,Ltd.","43,050.00",-950.00,-2.16%,"71,699",N/A,387.676B,N/A
41,1810.HK,Xiaomi Corporation,16.100,+1.320,+8.93%,336.44M,169.574M,387.614B,N/A
42,119860.KQ,"Danawa Co., Ltd","29,500.00","-1,000.00",-3.28%,"120,601","129,842",385.707B,N/A
43,061970.KQ,LB Semicon Inc.,"8,560.00",-110.00,-1.27%,2.601M,N/A,374.796B,N/A
44,074600.KQ,Wonik QnC Corporation,"14,250.00",+600.00,+4.40%,"588,846","217,657",374.604B,N/A
45,082920.KQ,"VITZROCELL Co., Ltd.","17,200.00",+700.00,+4.24%,"176,405",N/A,370.412B,N/A
